user_id,push_cnt,msg_type
u00006184,1,B
u00006185,1,A
u00006186,2,B
u00006187,0,None
u00006188,2,B
u00006189,1,B
u00006190,1,A
u00006191,0,None
u00006192,0,None
u00006193,2,B
u00006194,1,B
u00006195,1,A
u00006196,1,B
u00006197,1,B
u00006198,1,A
u00006199,1,A
u00006200,1,B
u00006201,1,A
u00006202,1,B
u00006203,1,A
u00006204,2,B
u00006205,1,A
u00006206,1,B
u00006207,0,None
u00006208,0,None
u00006209,0,None
u00006210,1,B
u00006211,2,A
u00006212,2,A
u00006213,0,None
u00006214,1,B
u00006215,1,A
u00006216,1,A
u00006217,1,B
u00006218,0,None
u00006219,0,None
u00006220,1,B
u00006221,2,A
u00006222,2,A
u00006223,2,A
u00006224,1,A
u00006225,2,A
u00006226,2,A
u00006227,2,A
u00006228,1,B
u00006229,0,None
u00006230,1,B
u00006231,1,A
u00006232,2,A
u00006233,1,A
u00006234,0,None
u00006235,2,B
u00006236,2,B
u00006237,2,A
u00006238,1,B
u00006239,1,A
u00006240,2,A
u00006241,2,A
u00006242,2,B
u00006243,1,A
u00006244,1,A
u00006245,2,B
u00006246,1,B
u00006247,1,A
u00006248,2,A
u00006249,0,None
u00006250,2,B
u00006251,2,B
u00006252,1,B
u00006253,0,None
u00006254,0,None
u00006255,2,A
u00006256,1,A
u00006257,2,A
u00006258,1,A
u00006259,2,A
u00006260,1,B
u00006261,0,None
u00006262,2,A
u00006263,1,A
u00006264,1,B
u00006265,0,None
u00006266,0,None
u00006267,1,B
u00006268,0,None
u00006269,2,A
u00006270,1,B
u00006271,2,A
u00006272,1,A
u00006273,0,None
u00006274,1,A
u00006275,1,B
u00006276,2,B
u00006277,2,B
u00006278,2,B
u00006279,1,A
u00006280,2,B
u00006281,2,B
u00006282,2,B
u00006283,1,B
u00006284,1,A
u00006285,2,A
u00006286,2,B
u00006287,1,B
u00006288,1,A
u00006289,2,A
u00006290,0,None
u00006291,1,B
u00006292,2,A
u00006293,0,None
u00006294,2,B
u00006295,0,None
u00006296,1,B
u00006297,1,A
u00006298,1,B
u00006299,1,B
u00006300,1,A
u00006301,1,B
u00006302,1,B
u00006303,2,B
u00006304,1,B
u00006305,2,A
u00006306,2,A
u00006307,1,A
u00006308,0,None
u00006309,2,B
u00006310,2,B
u00006311,2,B
u00006312,2,A
u00006313,0,None
u00006314,2,A
u00006315,1,B
u00006316,1,B
u00006317,2,B
u00006318,2,A
u00006319,2,A
u00006320,2,B
u00006321,2,B
u00006322,1,B
u00006323,2,A
u00006324,0,None
u00006325,2,A
u00006326,2,B
u00006327,1,A
u00006328,0,None
u00006329,0,None
u00006330,2,B
u00006331,1,A
u00006332,1,A
u00006333,1,A
u00006334,1,B
u00006335,1,B
u00006336,1,B
u00006337,1,A
u00006338,1,B
u00006339,0,None
u00006340,2,B
u00006341,2,A
u00006342,1,B
u00006343,1,A
u00006344,2,B
u00006345,1,B
u00006346,1,B
u00006347,1,B
u00006348,2,A
u00006349,0,None
u00006350,1,A
u00006351,2,A
u00006352,2,B
u00006353,1,A
u00006354,2,A
u00006355,0,None
u00006356,2,A
u00006357,1,B
u00006358,2,B
u00006359,2,B
u00006360,2,B
u00006361,1,B
u00006362,1,B
u00006363,2,B
u00006364,2,B
u00006365,1,A
u00006366,0,None
u00006367,0,None
u00006368,0,None
u00006369,1,B
u00006370,2,A
u00006371,2,A
u00006372,2,B
u00006373,0,None
u00006374,2,A
u00006375,0,None
u00006376,1,A
u00006377,2,B
u00006378,1,A
u00006379,0,None
u00006380,1,A
u00006381,1,B
u00006382,2,B
u00006383,2,B
u00006384,2,B
u00006385,1,B
u00006386,0,None
u00006387,2,A
u00006388,1,A
u00006389,0,None
u00006390,1,A
u00006391,2,A
u00006392,1,A
u00006393,0,None
u00006394,0,None
u00006395,2,A
u00006396,1,A
u00006397,2,B
u00006398,2,A
u00006399,2,B
u00006400,2,B
u00006401,0,None
u00006402,2,B
u00006403,1,A
u00006404,0,None
u00006405,0,None
u00006406,1,A
u00006407,0,None
u00006408,0,None
u00006409,2,A
u00006410,2,B
u00006411,1,A
u00006412,0,None
u00006413,1,A
u00006414,0,None
u00006415,2,B
u00006416,2,B
u00006417,1,B
u00006418,0,None
u00006419,2,A
u00006420,0,None
u00006421,2,B
u00006422,1,A
u00006423,0,None
u00006424,0,None
u00006425,1,B
u00006426,1,A
u00006427,0,None
u00006428,0,None
u00006429,1,A
u00006430,2,A
u00006431,1,A
u00006432,1,A
u00006433,1,B
u00006434,1,B
u00006435,0,None
u00006436,0,None
u00006437,0,None
u00006438,2,A
u00006439,2,A
u00006440,1,B
u00006441,2,B
u00006442,2,B
u00006443,0,None
u00006444,2,A
u00006445,0,None
u00006446,1,A
u00006447,2,B
u00006448,0,None
u00006449,1,A
u00006450,2,A
u00006451,0,None
u00006452,2,B
u00006453,1,B
u00006454,1,B
u00006455,2,B
u00006456,1,B
u00006457,1,B
u00006458,1,B
u00006459,0,None
u00006460,2,A
u00006461,2,B
u00006462,0,None
u00006463,2,A
u00006464,1,B
u00006465,2,A
u00006466,2,A
u00006467,2,B
u00006468,1,A
u00006469,1,B
u00006470,0,None
u00006471,1,A
u00006472,0,None
u00006473,2,A
u00006474,2,B
u00006475,1,B
u00006476,2,A
u00006477,0,None
u00006478,1,A
u00006479,1,B
u00006480,0,None
u00006481,1,B
u00006482,2,B
u00006483,1,B
u00006484,1,A
u00006485,1,B
u00006486,1,B
u00006487,1,B
u00006488,1,B
u00006489,1,A
u00006490,2,B
u00006491,2,B
u00006492,2,A
u00006493,1,B
u00006494,2,A
u00006495,0,None
u00006496,2,A
u00006497,1,A
u00006498,2,B
u00006499,1,B
u00006500,1,A
u00006501,1,B
u00006502,2,A
u00006503,1,B
u00006504,2,A
u00006505,2,B
u00006506,2,A
u00006507,2,B
u00006508,0,None
u00006509,1,B
u00006510,0,None
u00006511,1,B
u00006512,1,B
u00006513,1,A
u00006514,1,B
u00006515,1,A
u00006516,2,A
u00006517,0,None
u00006518,0,None
u00006519,0,None
u00006520,1,A
u00006521,2,B
u00006522,0,None
u00006523,2,A
u00006524,1,A
u00006525,2,B
u00006526,2,B
u00006527,2,A
u00006528,2,A
u00006529,2,A
u00006530,2,A
u00006531,1,A
u00006532,0,None
u00006533,1,B
u00006534,2,B
u00006535,1,A
u00006536,0,None
u00006537,2,B
u00006538,1,B
u00006539,1,B
u00006540,1,B
u00006541,2,A
u00006542,2,A
u00006543,1,B
u00006544,2,B
u00006545,2,A
u00006546,0,None
u00006547,2,A
u00006548,1,A
u00006549,2,B
u00006550,2,A
u00006551,2,B
u00006552,1,A
u00006553,2,A
u00006554,0,None
u00006555,1,B
u00006556,1,A
u00006557,2,B
u00006558,2,B
u00006559,1,A
u00006560,2,A
u00006561,0,None
u00006562,2,A
u00006563,1,B
u00006564,1,B
u00006565,1,B
u00006566,0,None
u00006567,2,A
u00006568,1,A
u00006569,2,A
u00006570,0,None
u00006571,2,A
u00006572,0,None
u00006573,1,A
u00006574,1,A
u00006575,2,B
u00006576,1,A
u00006577,1,A
u00006578,0,None
u00006579,1,A
u00006580,2,A
u00006581,0,None
u00006582,2,B
u00006583,2,B
u00006584,0,None
u00006585,0,None
u00006586,2,A
u00006587,2,B
u00006588,2,A
u00006589,2,B
u00006590,1,A
u00006591,2,B
u00006592,0,None
u00006593,2,B
u00006594,2,A
u00006595,1,A
u00006596,1,A
u00006597,1,B
u00006598,1,A
u00006599,1,A
u00006600,2,A
u00006601,2,B
u00006602,2,B
u00006603,0,None
u00006604,1,B
u00006605,0,None
u00006606,1,A
u00006607,1,B
u00006608,2,A
u00006609,2,B
u00006610,2,B
u00006611,2,B
u00006612,2,A
u00006613,0,None
u00006614,0,None
u00006615,1,A
u00006616,1,A
u00006617,2,A
u00006618,2,B
u00006619,1,A
u00006620,2,B
u00006621,2,A
u00006622,2,B
u00006623,2,A
u00006624,2,A
u00006625,0,None
u00006626,1,B
u00006627,2,B
u00006628,2,A
u00006629,1,B
u00006630,2,A
u00006631,1,A
u00006632,1,B
u00006633,2,B
u00006634,1,A
u00006635,2,B
u00006636,2,B
u00006637,2,A
u00006638,2,B
u00006639,1,A
u00006640,1,A
u00006641,2,B
u00006642,2,B
u00006643,2,A
u00006644,2,B
u00006645,2,A
u00006646,1,B
u00006647,1,A
u00006648,1,B
u00006649,2,A
u00006650,0,None
u00006651,1,B
u00006652,1,B
u00006653,0,None
u00006654,1,B
u00006655,1,A
u00006656,0,None
u00006657,2,A
u00006658,1,A
u00006659,2,B
u00006660,0,None
u00006661,0,None
u00006662,1,A
u00006663,1,B
u00006664,0,None
u00006665,0,None
u00006666,1,A
u00006667,1,B
u00006668,0,None
u00006669,2,B
u00006670,1,A
u00006671,0,None
u00006672,2,A
u00006673,2,A
u00006674,2,A
u00006675,0,None
u00006676,1,A
u00006677,2,B
u00006678,0,None
u00006679,2,A
u00006680,2,B
u00006681,1,B
u00006682,1,A
u00006683,2,B
u00006684,0,None
u00006685,0,None
u00006686,2,B
u00006687,2,B
u00006688,0,None
u00006689,2,A
u00006690,2,B
u00006691,1,B
u00006692,0,None
u00006693,0,None
u00006694,1,B
u00006695,2,B
u00006696,2,B
u00006697,1,B
u00006698,2,A
u00006699,2,A
u00006700,2,A
u00006701,1,B
u00006702,2,B
u00006703,0,None
u00006704,0,None
u00006705,1,A
u00006706,0,None
u00006707,0,None
u00006708,2,B
u00006709,1,A
u00006710,2,A
u00006711,2,B
u00006712,2,A
u00006713,1,A
u00006714,0,None
u00006715,1,A
u00006716,1,B
u00006717,2,A
u00006718,1,A
u00006719,1,A
u00006720,1,B
u00006721,2,A
u00006722,0,None
u00006723,1,A
u00006724,1,A
u00006725,2,B
u00006726,0,None
u00006727,1,A
u00006728,1,A
u00006729,2,B
u00006730,2,A
u00006731,2,B
u00006732,2,B
u00006733,1,A
u00006734,2,A
u00006735,0,None
u00006736,1,B
u00006737,0,None
u00006738,2,A
u00006739,2,B
u00006740,1,A
u00006741,2,B
u00006742,0,None
u00006743,1,B
u00006744,1,A
u00006745,1,B
u00006746,0,None
u00006747,2,A
u00006748,1,A
u00006749,2,A
u00006750,2,A
u00006751,0,None
u00006752,0,None
u00006753,0,None
u00006754,2,B
u00006755,0,None
u00006756,0,None
u00006757,0,None
u00006758,0,None
u00006759,0,None
u00006760,2,B
u00006761,1,B
u00006762,2,B
u00006763,1,B
u00006764,2,B
u00006765,1,A
u00006766,2,B
u00006767,2,A
u00006768,2,A
u00006769,0,None
u00006770,2,B
u00006771,2,B
u00006772,0,None
u00006773,1,B
u00006774,1,B
u00006775,0,None
u00006776,1,B
u00006777,1,A
u00006778,1,A
u00006779,2,A
u00006780,1,B
u00006781,0,None
u00006782,1,A
u00006783,0,None
u00006784,1,A
u00006785,2,A
u00006786,1,B
u00006787,2,A
u00006788,2,A
u00006789,1,A
u00006790,2,A
u00006791,2,B
u00006792,1,B
u00006793,0,None
u00006794,1,B
u00006795,2,B
u00006796,2,A
u00006797,1,B
u00006798,0,None
u00006799,1,A
u00006800,2,B
u00006801,2,A
u00006802,1,A
u00006803,2,B
u00006804,1,B
u00006805,1,B
u00006806,2,B
u00006807,0,None
u00006808,2,A
u00006809,2,B
u00006810,1,A
u00006811,1,B
u00006812,1,B
u00006813,1,A
u00006814,2,A
u00006815,1,A
u00006816,2,A
u00006817,1,B
u00006818,2,A
u00006819,2,A
u00006820,2,A
u00006821,2,A
u00006822,1,A
u00006823,1,B
u00006824,2,B
u00006825,1,A
u00006826,1,B
u00006827,2,B
u00006828,2,A
u00006829,2,B
u00006830,1,B
u00006831,1,A
u00006832,1,B
u00006833,1,B
u00006834,2,B
u00006835,2,A
u00006836,0,None
u00006837,2,A
u00006838,1,A
u00006839,2,A
u00006840,1,A
u00006841,1,B
u00006842,2,A
u00006843,1,B
u00006844,2,A
u00006845,1,B
u00006846,2,B
u00006847,2,A
u00006848,2,A
u00006849,0,None
u00006850,0,None
u00006851,0,None
u00006852,2,A
u00006853,2,B
u00006854,1,B
u00006855,2,B
u00006856,0,None
u00006857,2,B
u00006858,2,A
u00006859,0,None
u00006860,0,None
u00006861,0,None
u00006862,0,None
u00006863,2,A
u00006864,2,B
u00006865,0,None
u00006866,2,B
u00006867,1,B
u00006868,1,B
u00006869,0,None
u00006870,2,A
u00006871,1,B
u00006872,1,B
u00006873,1,B
u00006874,2,B
u00006875,2,B
u00006876,0,None
u00006877,1,A
u00006878,1,B
u00006879,0,None
u00006880,2,A
u00006881,1,A
u00006882,2,B
u00006883,2,A
u00006884,2,B
u00006885,1,B
u00006886,0,None
u00006887,2,A
u00006888,1,B
u00006889,1,B
u00006890,1,A
u00006891,1,A
u00006892,2,B
u00006893,1,B
u00006894,0,None
u00006895,2,A
u00006896,2,B
u00006897,2,A
u00006898,1,B
u00006899,2,B
u00006900,0,None
u00006901,1,B
u00006902,1,B
u00006903,1,B
u00006904,1,B
u00006905,2,B
u00006906,1,A
u00006907,2,B
u00006908,2,A
u00006909,1,B
u00006910,2,A
u00006911,0,None
u00006912,0,None
u00006913,1,B
u00006914,2,B
u00006915,2,B
u00006916,1,B
u00006917,1,B
u00006918,1,B
u00006919,1,A
u00006920,1,A
u00006921,0,None
u00006922,2,B
u00006923,0,None
u00006924,0,None
u00006925,2,B
u00006926,0,None
u00006927,1,B
u00006928,1,B
u00006929,1,A
u00006930,1,B
u00006931,1,B
u00006932,2,B
u00006933,1,B
u00006934,2,B
u00006935,0,None
u00006936,1,B
u00006937,1,B
u00006938,2,B
u00006939,2,B
u00006940,1,B
u00006941,1,B
u00006942,2,B
u00006943,0,None
u00006944,2,A
u00006945,0,None
u00006946,1,B
u00006947,2,A
u00006948,1,A
u00006949,2,B
u00006950,2,A
u00006951,0,None
u00006952,1,B
u00006953,1,B
u00006954,2,B
u00006955,1,B
u00006956,1,B
u00006957,0,None
u00006958,1,B
u00006959,0,None
u00006960,0,None
u00006961,1,A
u00006962,1,B
u00006963,0,None
u00006964,2,A
u00006965,1,B
u00006966,0,None
u00006967,2,A
u00006968,1,A
u00006969,0,None
u00006970,0,None
u00006971,2,A
u00006972,1,A
u00006973,1,A
u00006974,1,B
u00006975,1,A
u00006976,2,B
u00006977,0,None
u00006978,2,B
u00006979,2,A
u00006980,0,None
u00006981,1,A
u00006982,2,A
u00006983,2,A
u00006984,0,None
u00006985,1,A
u00006986,1,A
u00006987,1,A
u00006988,0,None
u00006989,2,B
u00006990,0,None
u00006991,2,B
u00006992,1,B
u00006993,2,B
u00006994,1,B
u00006995,2,A
u00006996,2,B
u00006997,0,None
u00006998,1,A
u00006999,0,None
u00007000,1,B
u00007001,0,None
u00007002,1,B
u00007003,1,B
u00007004,0,None
u00007005,1,A
u00007006,1,A
u00007007,2,B
u00007008,1,A
u00007009,2,B
u00007010,2,A
u00007011,1,B
u00007012,1,B
u00007013,0,None
u00007014,2,A
u00007015,0,None
u00007016,1,A
u00007017,0,None
u00007018,2,B
u00007019,1,A
u00007020,0,None
u00007021,1,B
u00007022,2,A
u00007023,2,A
u00007024,1,A
u00007025,0,None
u00007026,2,A
u00007027,0,None
u00007028,2,A
u00007029,0,None
u00007030,1,B
u00007031,2,A
u00007032,2,A
u00007033,1,A
u00007034,2,A
u00007035,1,B
u00007036,2,B
u00007037,1,B
u00007038,1,B
u00007039,1,B
u00007040,0,None
u00007041,1,A
u00007042,1,A
u00007043,0,None
u00007044,0,None
u00007045,0,None
u00007046,1,A
u00007047,2,A
u00007048,1,A
u00007049,1,B
u00007050,2,A
u00007051,2,A
u00007052,2,A
u00007053,1,A
u00007054,2,A
u00007055,1,A
u00007056,2,A
u00007057,2,B
u00007058,1,A
u00007059,2,A
u00007060,1,B
u00007061,2,A
u00007062,1,B
u00007063,2,A
u00007064,0,None
u00007065,1,B
u00007066,2,B
u00007067,2,B
u00007068,0,None
u00007069,2,B
u00007070,0,None
u00007071,0,None
u00007072,1,A
u00007073,1,A
u00007074,1,B
u00007075,1,A
u00007076,2,A
u00007077,2,A
u00007078,2,A
u00007079,0,None
u00007080,1,A
u00007081,1,A
u00007082,0,None
u00007083,1,B
u00007084,2,A
u00007085,1,B
u00007086,1,A
u00007087,2,B
u00007088,2,A
u00007089,2,B
u00007090,2,B
u00007091,1,B
u00007092,2,A
u00007093,1,A
u00007094,1,A
u00007095,2,A
u00007096,1,A
u00007097,2,B
u00007098,0,None
u00007099,2,B
u00007100,1,B
u00007101,2,A
u00007102,0,None
u00007103,2,B
u00007104,1,B
u00007105,2,A
u00007106,2,A
u00007107,1,B
u00007108,2,B
u00007109,1,B
u00007110,0,None
u00007111,1,B
u00007112,0,None
u00007113,2,A
u00007114,2,B
u00007115,2,B
u00007116,1,B
u00007117,1,B
u00007118,1,A
u00007119,1,B
u00007120,2,A
u00007121,0,None
u00007122,2,A
u00007123,2,A
u00007124,1,B
u00007125,0,None
u00007126,1,A
u00007127,2,A
u00007128,0,None
u00007129,0,None
u00007130,0,None
u00007131,2,B
u00007132,1,B
u00007133,1,A
u00007134,1,A
u00007135,1,B
u00007136,2,A
u00007137,2,A
u00007138,1,A
u00007139,1,B
u00007140,0,None
u00007141,2,B
u00007142,2,A
u00007143,1,B
u00007144,2,A
u00007145,1,B
u00007146,1,A
u00007147,0,None
u00007148,1,A
u00007149,2,A
u00007150,0,None
u00007151,1,A
u00007152,1,B
u00007153,2,B
u00007154,1,A
u00007155,1,A
u00007156,2,A
u00007157,2,A
u00007158,1,A
u00007159,2,A
u00007160,2,B
u00007161,1,B
u00007162,2,A
u00007163,2,B
u00007164,1,A
u00007165,2,A
u00007166,1,B
u00007167,0,None
u00007168,2,B
u00007169,2,B
u00007170,2,A
u00007171,2,A
u00007172,1,A
u00007173,1,B
u00007174,1,B
u00007175,2,B
u00007176,1,A
u00007177,1,A
u00007178,2,A
u00007179,1,B
u00007180,1,B
u00007181,2,B
u00007182,0,None
u00007183,1,B
u00007184,0,None
u00007185,0,None
u00007186,1,B
u00007187,0,None
u00007188,1,A
u00007189,2,B
u00007190,2,A
u00007191,1,A
u00007192,1,B
u00007193,1,B
u00007194,2,B
u00007195,1,B
u00007196,0,None
u00007197,1,B
u00007198,1,A
u00007199,2,B
u00007200,2,A
u00007201,1,B
u00007202,0,None
u00007203,1,B
u00007204,1,A
u00007205,1,B
u00007206,2,A
u00007207,2,A
u00007208,0,None
u00007209,1,A
u00007210,1,B
u00007211,1,B
u00007212,2,A
u00007213,2,A
u00007214,0,None
u00007215,0,None
u00007216,0,None
u00007217,1,B
u00007218,1,A
u00007219,2,A
u00007220,2,B
u00007221,2,A
u00007222,2,A
u00007223,1,B
u00007224,1,A
u00007225,1,B
u00007226,2,A
u00007227,0,None
u00007228,2,A
u00007229,2,B
u00007230,1,A
u00007231,1,B
u00007232,1,A
u00007233,1,A
u00007234,1,A
u00007235,1,B
u00007236,2,B
u00007237,2,B
u00007238,0,None
u00007239,0,None
u00007240,2,A
u00007241,2,B
u00007242,1,B
u00007243,1,B
u00007244,2,A
u00007245,1,B
u00007246,1,B
u00007247,2,A
u00007248,0,None
u00007249,1,B
u00007250,0,None
u00007251,2,A
u00007252,0,None
u00007253,2,B
u00007254,2,B
u00007255,2,A
u00007256,1,A
u00007257,2,B
u00007258,1,B
u00007259,2,B
u00007260,2,A
u00007261,0,None
u00007262,1,A
u00007263,0,None
u00007264,2,A
u00007265,2,B
u00007266,1,A
u00007267,1,A
u00007268,0,None
u00007269,1,A
u00007270,0,None
u00007271,2,B
u00007272,1,B
u00007273,2,B
u00007274,1,B
u00007275,2,B
u00007276,2,A
u00007277,0,None
u00007278,2,B
u00007279,1,B
u00007280,1,A
u00007281,0,None
u00007282,0,None
u00007283,2,A
u00007284,2,B
u00007285,0,None
u00007286,0,None
u00007287,0,None
u00007288,2,A
u00007289,1,B
u00007290,2,A
u00007291,1,A
u00007292,1,B
u00007293,1,B
u00007294,1,A
u00007295,0,None
u00007296,1,B
u00007297,1,A
u00007298,0,None
u00007299,0,None
u00007300,1,A
u00007301,1,A
u00007302,0,None
u00007303,2,A
u00007304,1,A
u00007305,0,None
u00007306,1,B
u00007307,0,None
u00007308,2,A
u00007309,2,A
u00007310,2,B
u00007311,0,None
u00007312,1,B
u00007313,1,A
u00007314,2,B
u00007315,2,A
u00007316,1,A
u00007317,2,B
u00007318,2,A
u00007319,1,B
u00007320,0,None
u00007321,1,A
u00007322,2,A
u00007323,0,None
u00007324,1,A
u00007325,2,A
u00007326,2,A
u00007327,1,A
u00007328,2,A
u00007329,2,B
u00007330,2,B
u00007331,2,B
u00007332,2,A
u00007333,1,A
u00007334,0,None
u00007335,2,B
u00007336,1,B
u00007337,0,None
u00007338,0,None
u00007339,0,None
u00007340,2,B
u00007341,1,B
u00007342,2,B
u00007343,0,None
u00007344,2,B
u00007345,2,B
u00007346,1,A
u00007347,0,None
u00007348,1,B
u00007349,1,A
u00007350,1,B
u00007351,2,B
u00007352,1,B
u00007353,1,B
u00007354,0,None
u00007355,0,None
u00007356,1,B
u00007357,1,B
u00007358,1,A
u00007359,1,B
u00007360,0,None
u00007361,0,None
u00007362,2,A
u00007363,1,B
u00007364,2,B
u00007365,1,B
u00007366,1,B
u00007367,0,None
u00007368,2,A
u00007369,0,None
u00007370,1,B
u00007371,1,A
u00007372,1,B
u00007373,2,B
u00007374,1,A
u00007375,1,A
u00007376,2,A
u00007377,1,B
u00007378,0,None
u00007379,1,A
u00007380,1,A
u00007381,2,B
u00007382,2,A
u00007383,0,None
u00007384,2,B
u00007385,2,B
u00007386,1,A
u00007387,0,None
u00007388,2,A
u00007389,2,A
u00007390,1,A
u00007391,2,B
u00007392,0,None
u00007393,1,B
u00007394,2,A
u00007395,2,B
u00007396,2,A
u00007397,0,None
u00007398,1,A
u00007399,0,None
u00007400,1,B
u00007401,1,B
u00007402,2,A
u00007403,1,A
u00007404,2,A
u00007405,1,A
u00007406,1,A
u00007407,0,None
u00007408,0,None
u00007409,0,None
u00007410,0,None
u00007411,2,B
u00007412,2,B
u00007413,1,B
u00007414,0,None
u00007415,2,B
u00007416,2,A
u00007417,0,None
u00007418,2,A
u00007419,1,A
u00007420,1,B
u00007421,1,A
u00007422,0,None
u00007423,2,B
u00007424,0,None
u00007425,2,A
u00007426,2,B
u00007427,2,A
u00007428,2,B
u00007429,1,A
u00007430,2,B
u00007431,2,A
u00007432,1,A
u00007433,1,A
u00007434,1,A
u00007435,2,B
u00007436,1,B
u00007437,1,A
u00007438,2,A
u00007439,1,B
u00007440,0,None
u00007441,1,A
u00007442,1,A
u00007443,2,B
u00007444,0,None
u00007445,1,A
u00007446,2,B
u00007447,0,None
u00007448,2,A
u00007449,1,B
u00007450,2,B
u00007451,2,B
u00007452,2,A
u00007453,0,None
u00007454,2,B
u00007455,0,None
u00007456,2,B
u00007457,1,A
u00007458,1,A
u00007459,2,B
u00007460,2,A
u00007461,2,B
u00007462,1,B
u00007463,2,A
u00007464,2,B
u00007465,2,B
u00007466,1,B
u00007467,2,B
u00007468,0,None
u00007469,0,None
u00007470,2,A
u00007471,2,A
u00007472,1,A
u00007473,1,B
u00007474,1,B
u00007475,1,A
u00007476,1,A
u00007477,1,B
u00007478,1,B
u00007479,1,A
u00007480,2,A
u00007481,0,None
u00007482,1,A
u00007483,2,A
u00007484,1,A
u00007485,1,B
u00007486,1,A
u00007487,2,B
u00007488,1,A
u00007489,1,B
u00007490,2,B
u00007491,0,None
u00007492,1,B
u00007493,1,B
u00007494,2,B
u00007495,1,B
u00007496,0,None
u00007497,2,A
u00007498,0,None
u00007499,1,B
u00007500,2,B
u00007501,1,A
u00007502,1,B
u00007503,2,B
u00007504,2,A
u00007505,0,None
u00007506,2,A
u00007507,2,B
u00007508,1,A
u00007509,0,None
u00007510,1,A
u00007511,2,A
u00007512,2,A
u00007513,0,None
u00007514,1,B
u00007515,1,B
u00007516,0,None
u00007517,0,None
u00007518,1,B
u00007519,2,B
u00007520,1,B
u00007521,2,A
u00007522,1,B
u00007523,1,B
u00007524,2,A
u00007525,1,A
u00007526,1,B
u00007527,0,None
u00007528,1,A
u00007529,2,A
u00007530,0,None
u00007531,0,None
u00007532,1,A
u00007533,1,B
u00007534,2,B
u00007535,1,A
u00007536,1,A
u00007537,0,None
u00007538,1,B
u00007539,2,A
u00007540,1,A
u00007541,2,B
u00007542,0,None
u00007543,0,None
u00007544,1,A
u00007545,1,B
u00007546,1,A
u00007547,2,A
u00007548,2,A
u00007549,1,A
u00007550,2,A
u00007551,2,B
u00007552,2,B
u00007553,2,B
u00007554,0,None
u00007555,1,A
u00007556,1,B
u00007557,1,A
u00007558,2,A
u00007559,2,A
u00007560,2,A
u00007561,1,B
u00007562,2,A
u00007563,2,A
u00007564,2,B
u00007565,2,B
u00007566,0,None
u00007567,1,B
u00007568,1,A
u00007569,0,None
u00007570,1,B
u00007571,2,A
u00007572,2,B
u00007573,1,A
u00007574,1,A
u00007575,2,A
u00007576,1,B
u00007577,1,B
u00007578,2,B
u00007579,0,None
u00007580,2,B
u00007581,0,None
u00007582,0,None
u00007583,2,A
u00007584,1,A
u00007585,1,B
u00007586,0,None
u00007587,1,B
u00007588,2,A
u00007589,2,B
u00007590,1,A
u00007591,0,None
u00007592,1,A
u00007593,0,None
u00007594,1,A
u00007595,1,B
u00007596,2,B
u00007597,1,A
u00007598,0,None
u00007599,0,None
u00007600,2,B
u00007601,1,A
u00007602,0,None
u00007603,0,None
u00007604,1,A
u00007605,2,B
u00007606,1,B
u00007607,0,None
u00007608,1,B
u00007609,0,None
u00007610,2,A
u00007611,1,A
u00007612,1,A
u00007613,2,B
u00007614,1,B
u00007615,0,None
u00007616,1,A
u00007617,2,B
u00007618,0,None
u00007619,0,None
u00007620,1,A
u00007621,2,B
u00007622,1,A
u00007623,1,B
u00007624,1,A
u00007625,2,A
u00007626,0,None
u00007627,1,A
u00007628,1,A
u00007629,1,B
u00007630,1,A
u00007631,2,A
u00007632,1,A
u00007633,2,B
u00007634,2,A
u00007635,0,None
u00007636,2,A
u00007637,2,A
u00007638,1,A
u00007639,1,B
u00007640,1,B
u00007641,2,A
u00007642,1,A
u00007643,2,A
u00007644,2,A
u00007645,1,B
u00007646,1,A
u00007647,2,B
u00007648,2,B
u00007649,2,A
u00007650,1,A
u00007651,2,B
u00007652,1,B
u00007653,2,B
u00007654,1,B
u00007655,0,None
u00007656,2,A
u00007657,0,None
u00007658,2,B
u00007659,1,B
u00007660,0,None
u00007661,2,B
u00007662,2,B
u00007663,1,B
u00007664,1,B
u00007665,0,None
u00007666,2,A
u00007667,1,A
u00007668,1,A
u00007669,1,A
u00007670,2,A
u00007671,1,B
u00007672,2,A
u00007673,2,A
u00007674,2,B
u00007675,0,None
u00007676,0,None
u00007677,1,A
u00007678,1,A
u00007679,2,A
u00007680,0,None
u00007681,0,None
u00007682,2,A
u00007683,0,None
u00007684,2,A
u00007685,2,A
u00007686,1,B
u00007687,2,B
u00007688,2,B
u00007689,1,B
u00007690,1,B
u00007691,2,B
u00007692,0,None
u00007693,2,A
u00007694,2,B
u00007695,2,A
u00007696,1,B
u00007697,0,None
u00007698,2,B
u00007699,0,None
u00007700,1,A
u00007701,1,A
u00007702,2,B
u00007703,0,None
u00007704,2,B
u00007705,2,B
u00007706,0,None
u00007707,0,None
u00007708,2,B
u00007709,0,None
u00007710,1,A
u00007711,2,B
u00007712,1,A
u00007713,1,A
u00007714,1,B
u00007715,1,A
u00007716,1,B
u00007717,1,A
u00007718,0,None
u00007719,2,B
u00007720,2,B
u00007721,2,B
u00007722,2,A
u00007723,1,A
u00007724,1,A
u00007725,1,A
u00007726,1,B
u00007727,2,B
u00007728,1,A
u00007729,1,B
u00007730,1,B
u00007731,2,A
u00007732,2,A
u00007733,1,B
u00007734,1,B
u00007735,1,A
u00007736,1,B
